rollout/ep_rew_mean,train/n_updates,time/fps,train/policy_loss,train/value_loss,train/explained_variance,train/entropy_loss,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/learning_rate,train/std
139.27199596,52219,93,4.197910308837891,0.040125276893377304,0.0,-20.669864654541016,27.09,261100,2796,52220,0.0007,0.8282394409179688
138.68847445,52229,93,-75.50578308105469,112.88565826416016,-2054.9849,-20.685285568237305,26.99,261150,2796,52230,0.0007,0.8290809392929077
138.19669566000002,52239,93,-1223.1629638671875,18693.5625,0.5377686,-20.6888427734375,26.91,261200,2797,52240,0.0007,0.8293076753616333
137.89943167,52249,93,-3260.16259765625,48047.49609375,0.5857239,-20.697397232055664,26.86,261250,2797,52250,0.0007,0.829664945602417
137.56142715,52259,93,-889.3908081054688,3970.78369140625,-165.64116,-20.701597213745117,26.8,261300,2798,52260,0.0007,0.8296644687652588
137.27879057999996,52269,93,-1845.291015625,6046.14794921875,-2.1862342,-20.71998405456543,26.75,261350,2798,52270,0.0007,0.8304504752159119
137.21904938,52279,93,-1966.9404296875,9759.0537109375,-5.7617483,-20.717517852783203,26.74,261400,2799,52280,0.0007,0.8304004669189453
137.04730808000002,52289,93,148.89979553222656,108.27547454833984,-4.9320774,-20.72369384765625,26.71,261450,2799,52290,0.0007,0.8305121660232544
136.86375503000002,52299,93,-44.60654830932617,258.3552551269531,-36.517582,-20.729658126831055,26.68,261500,2800,52300,0.0007,0.8309578895568848
136.63105881,52309,93,-941.5279541015625,2361.1533203125,-13.2821455,-20.723051071166992,26.64,261550,2800,52310,0.0007,0.8306213617324829
136.67933907,52319,93,-493.7494201660156,757.1776733398438,-2.1767595,-20.716510772705078,26.65,261600,2801,52320,0.0007,0.8304206728935242
137.14152298000002,52329,93,-7.687417507171631,118.8145751953125,-46.905773,-20.71160125732422,26.73,261650,2801,52330,0.0007,0.8303599953651428
137.49427472,52339,93,-452.08154296875,889.8888549804688,-30.528536,-20.719480514526367,26.79,261700,2802,52340,0.0007,0.8305851221084595
