time/time_elapsed,train/n_updates,rollout/ep_rew_mean,train/policy_loss,time/iterations,train/entropy_loss,rollout/ep_len_mean,time/total_timesteps,train/explained_variance,train/std,train/learning_rate,time/fps,train/value_loss
3364,63579,142.29789958,81.57146453857422,63580,-21.12985610961914,30.12,317900,0.738153,0.847933292388916,0.0007,94,20.892690658569336
3365,63589,141.38304722,-182.4773712158203,63590,-21.133590698242188,29.92,317950,0.2497608,0.8482973575592041,0.0007,94,91.71369171142578
3365,63599,140.98437164,277.0942077636719,63600,-21.134262084960938,29.84,318000,-32.541836,0.8481793999671936,0.0007,94,812.4085693359375
3366,63609,140.83928088000002,-28.970977783203125,63610,-21.13378143310547,29.8,318050,-9.564835,0.8481507897377014,0.0007,94,239.6446075439453
3366,63619,139.99994569,-2075.53466796875,63620,-21.131162643432617,29.62,318100,0.6314747,0.8480370044708252,0.0007,94,11961.8896484375
3367,63629,138.42872033,-1434.0985107421875,63630,-21.119468688964844,29.3,318150,0.5768086,0.8475503325462341,0.0007,94,9390.9921875
3367,63639,138.22945016000003,81.25277709960938,63640,-21.125669479370117,29.25,318200,-2.4595263,0.8477585315704346,0.0007,94,78.92460632324219
3368,63649,137.77001797,-119.6984634399414,63650,-21.130970001220703,29.15,318250,0.772487,0.8480899333953857,0.0007,94,38.01216506958008
3368,63659,137.40051703,-103.6431884765625,63660,-21.130878448486328,29.07,318300,-0.25758076,0.8482383489608765,0.0007,94,46.61305618286133
3369,63669,137.46082219000002,-2271.135009765625,63670,-21.137863159179688,29.08,318350,-5.918805,0.848414957523346,0.0007,94,12582.8486328125
3369,63679,137.76864185000002,193.35470581054688,63680,-21.157794952392578,29.15,318400,-11.785662,0.849463164806366,0.0007,94,343.0926513671875
3370,63689,136.59452606000002,-95.76392364501953,63690,-21.1651611328125,28.88,318450,0.22796631,0.8498033881187439,0.0007,94,39.71930694580078
3371,63699,136.57785145000003,175.9788360595703,63700,-21.16781997680664,28.87,318500,-1.3332582,0.8497135639190674,0.0007,94,123.95568084716797
3371,63709,135.25051157,587.5328979492188,63710,-21.15907096862793,28.59,318550,-15.189957,0.8494725227355957,0.0007,94,1048.7139892578125
3372,63719,134.74464678,-369.5912780761719,63720,-21.154010772705078,28.49,318600,-0.057747483,0.8490676283836365,0.0007,94,295.83697509765625
3372,63729,134.37443552000002,-46.85630416870117,63730,-21.148216247558594,28.41,318650,-1.812881,0.8488943576812744,0.0007,94,54.2927131652832
3373,63739,134.37626451,-414.6103210449219,63740,-21.158964157104492,28.42,318700,0.77689487,0.8492110967636108,0.0007,94,1704.061767578125
3373,63749,134.06889474000002,-105.3905029296875,63750,-21.161209106445312,28.35,318750,-0.6381717,0.8498162627220154,0.0007,94,60.16804885864258
3374,63759,134.54453499000002,514.2052001953125,63760,-21.171897888183594,28.46,318800,-11.713465,0.8499008417129517,0.0007,94,964.8035278320312
3374,63769,134.65946311,137.5580291748047,63770,-21.184431076049805,28.48,318850,-0.46486473,0.8504186272621155,0.0007,94,82.66374969482422
3375,63779,134.91072032,490.844482421875,63780,-21.175613403320312,28.54,318900,-163.81616,0.8502156734466553,0.0007,94,3650.848876953125
3375,63789,134.61222624,-2670.190185546875,63790,-21.176002502441406,28.46,318950,-5.02086,0.8502146601676941,0.0007,94,14228.3896484375
3376,63799,134.67548122,218.84170532226562,63800,-21.169782638549805,28.48,319000,-3.8919377,0.8499884605407715,0.0007,94,248.11058044433594
3376,63809,134.90046632000002,-178.07156372070312,63810,-21.174880981445312,28.53,319050,-0.68141747,0.8503351807594299,0.0007,94,102.03738403320312
3377,63819,134.52191676,-1763.6812744140625,63820,-21.165760040283203,28.44,319100,0.78376055,0.8497747182846069,0.0007,94,6890.76123046875
3377,63829,133.89294782,723.0131225585938,63830,-21.159576416015625,28.3,319150,-12.860633,0.8495134711265564,0.0007,94,1367.8609619140625
3378,63839,133.02395243,431.1317443847656,63840,-21.154281616210938,28.1,319200,-1.1684992,0.849251925945282,0.0007,94,397.44329833984375
3378,63849,133.56722615,-113.4319839477539,63850,-21.154626846313477,28.21,319250,-1.4648256,0.8492029309272766,0.0007,94,87.76691436767578
3379,63859,132.45709949000002,384.899169921875,63860,-21.142499923706055,27.96,319300,-0.79268825,0.8485398888587952,0.0007,94,342.8068542480469
3379,63869,132.28238042000004,-104.03790283203125,63870,-21.137311935424805,27.92,319350,-0.2928375,0.8483777046203613,0.0007,94,49.7141227722168
3380,63879,131.65580676000002,-44.783626556396484,63880,-21.148300170898438,27.79,319400,-0.13584471,0.8489072322845459,0.0007,94,24.612829208374023
3380,63889,131.72397628,965.6967163085938,63890,-21.15750503540039,27.8,319450,-13.751179,0.8492755889892578,0.0007,94,2856.60546875
3381,63899,131.12740448,226.0893096923828,63900,-21.15460968017578,27.67,319500,-4.7663383,0.8492040634155273,0.0007,94,281.4805908203125
3381,63909,130.97869052999997,-33.081031799316406,63910,-21.15292739868164,27.64,319550,-1.8070364,0.8492479920387268,0.0007,94,66.33516693115234
3382,63919,129.98567856999998,-156.02481079101562,63920,-21.14637565612793,27.41,319600,0.7201445,0.8488401770591736,0.0007,94,56.5411491394043
3382,63929,130.17747808000001,-197.9573211669922,63930,-21.153705596923828,27.46,319650,-19.173391,0.8492724299430847,0.0007,94,561.0977783203125
3383,63939,130.1185085,80.8952865600586,63940,-21.156604766845703,27.45,319700,-4.9898276,0.8494746088981628,0.0007,94,151.37115478515625
3384,63949,129.78860028,-79.93073272705078,63950,-21.159046173095703,27.38,319750,-1.8017504,0.8493590950965881,0.0007,94,64.96733856201172
3384,63959,130.09169119,-173.7112274169922,63960,-21.155475616455078,27.45,319800,0.29619616,0.8495930433273315,0.0007,94,92.505615234375
3385,63969,130.20895486,-146.2429656982422,63970,-21.15382957458496,27.48,319850,-0.65224254,0.8489679098129272,0.0007,94,64.67839813232422
3385,63979,129.55140436,-1791.026611328125,63980,-21.15045928955078,27.36,319900,0.70073867,0.849229633808136,0.0007,94,8411.958984375
3386,63989,129.20631568000002,-542.0531616210938,63990,-21.166152954101562,27.28,319950,0.67233944,0.8499110341072083,0.0007,94,2129.622314453125
3386,63999,129.2539318,-307.9217529296875,64000,-21.175031661987305,27.3,320000,-24.283293,0.8504937887191772,0.0007,94,801.04296875
3387,64009,129.24512367,-387.7888488769531,64010,-21.17420768737793,27.3,320050,-2.9204745,0.8503826856613159,0.0007,94,412.78619384765625
3388,64019,128.33012942,186.45103454589844,64020,-21.178455352783203,27.1,320100,-0.63600135,0.8503572940826416,0.0007,94,121.8154067993164
3388,64029,128.25334011,-191.4343719482422,64030,-21.17197608947754,27.09,320150,0.010419905,0.8501778841018677,0.0007,94,96.67951202392578
3389,64039,128.29612338,-1503.8953857421875,64040,-21.173599243164062,27.1,320200,0.5911764,0.8502909541130066,0.0007,94,8499.306640625
3389,64049,128.16186293,-74.85334777832031,64050,-21.176822662353516,27.07,320250,-0.13055444,0.8505907654762268,0.0007,94,32.817420959472656
3390,64059,128.30630337,-457.5675964355469,64060,-21.177356719970703,27.12,320300,-1.1144919,0.8503430485725403,0.0007,94,536.1989135742188
3390,64069,128.6835405,188.2984161376953,64070,-21.179344177246094,27.21,320350,-0.57590497,0.8503644466400146,0.0007,94,110.26106262207031
3391,64079,129.37221265999997,-1948.5843505859375,64080,-21.176990509033203,27.37,320400,0.65047574,0.850262463092804,0.0007,94,9952.7685546875
3391,64089,129.40712163,-164.8173065185547,64090,-21.180221557617188,27.38,320450,-2.439877,0.8506162166595459,0.0007,94,145.85415649414062
3392,64099,129.75787959,292.0165710449219,64100,-21.170286178588867,27.46,320500,-1.7618291,0.850163996219635,0.0007,94,252.45396423339844
3392,64109,130.7318685,-20.808210372924805,64110,-21.172590255737305,27.69,320550,-20.290087,0.8501611351966858,0.0007,94,368.8150939941406
3393,64119,130.3563217,-1726.3740234375,64120,-21.159263610839844,27.62,320600,0.6306399,0.8497501611709595,0.0007,94,9432.2705078125
3393,64129,130.31356068,145.0663299560547,64130,-21.14063835144043,27.62,320650,-0.9757197,0.8487920165061951,0.0007,94,87.59304809570312
3394,64139,130.7783268,235.97007751464844,64140,-21.139524459838867,27.74,320700,0.66465497,0.8485051393508911,0.0007,94,139.32041931152344
3394,64149,130.54858296,-903.1669311523438,64150,-21.126998901367188,27.71,320750,0.5347259,0.8479451537132263,0.0007,94,5699.93994140625
3395,64159,130.72219327000002,784.6104125976562,64160,-21.133838653564453,27.75,320800,-8.2426815,0.8484593033790588,0.0007,94,1380.2147216796875
3395,64169,130.98277061000002,2.084285020828247,64170,-21.136001586914062,27.82,320850,-2.0785403,0.848361611366272,0.0007,94,64.4669418334961
3396,64179,131.83269849,-2129.85205078125,64180,-21.12122344970703,28.0,320900,0.70910215,0.8475438952445984,0.0007,94,8729.0439453125
3396,64189,132.13037221000002,-697.5785522460938,64190,-21.122882843017578,28.07,320950,-1.5140455,0.8478841185569763,0.0007,94,1210.0032958984375
3397,64199,131.70754217,-334.22698974609375,64200,-21.10993766784668,27.98,321000,-3.0518517,0.8472245335578918,0.0007,94,357.20489501953125
3397,64209,131.33521592000002,202.5480194091797,64210,-21.122535705566406,27.9,321050,-5.275934,0.8478646278381348,0.0007,94,232.71702575683594
3398,64219,131.81808605000003,-95.5078125,64220,-21.1203670501709,28.01,321100,0.82238007,0.8479638695716858,0.0007,94,24.63287353515625
3398,64229,131.66260855000002,-1529.4061279296875,64230,-21.15192985534668,27.99,321150,0.68403125,0.8494750261306763,0.0007,94,6292.126953125
3399,64239,131.62375392,339.3625793457031,64240,-21.14704132080078,27.98,321200,-1.7950432,0.8492216467857361,0.0007,94,346.8922424316406
3399,64249,132.13653282,14.47467041015625,64250,-21.14615249633789,28.11,321250,0.2774334,0.8488712310791016,0.0007,94,13.926976203918457
3400,64259,132.41969929,23.005807876586914,64260,-21.131040573120117,28.17,321300,-5.6253314,0.8485596776008606,0.0007,94,149.2247314453125
3400,64269,133.04241337,118.11075592041016,64270,-21.14401626586914,28.32,321350,-0.0032910109,0.8492772579193115,0.0007,94,53.12089920043945
3401,64279,133.41076077,-11.184979438781738,64280,-21.146591186523438,28.4,321400,-6.394087,0.8493686318397522,0.0007,94,193.03843688964844
3401,64289,133.49963262,151.4292449951172,64290,-21.142257690429688,28.42,321450,-16.057686,0.8491256833076477,0.0007,94,411.19244384765625
3402,64299,134.05123102,-894.7730712890625,64300,-21.14401626586914,28.57,321500,0.5335758,0.8492127656936646,0.0007,94,5371.02734375
3402,64309,134.57852548000002,-477.96124267578125,64310,-21.150983810424805,28.68,321550,0.111184895,0.8494703769683838,0.0007,94,554.5499877929688
3403,64319,134.84239448,657.37158203125,64320,-21.147794723510742,28.74,321600,-5.980155,0.8493068814277649,0.0007,94,1168.9658203125
3403,64329,136.19331985,-577.0828247070312,64330,-21.148914337158203,29.09,321650,-10.098496,0.8494392037391663,0.0007,94,835.7665405273438
3404,64339,135.94439045,146.8358154296875,64340,-21.15159034729004,29.03,321700,-14.873043,0.8494484424591064,0.0007,94,387.01373291015625
3404,64349,136.63396599,-2084.904296875,64350,-21.134265899658203,29.21,321750,-4.937329,0.8486430644989014,0.0007,94,9899.2685546875
3405,64359,136.59779863000003,-166.45347595214844,64360,-21.135513305664062,29.2,321800,-3.46841,0.8487203121185303,0.0007,94,153.6772918701172
3405,64369,136.41376967,3.0271759033203125,64370,-21.143232345581055,29.17,321850,0.17726839,0.8491523861885071,0.0007,94,15.857609748840332
3406,64379,136.61145449,235.6636199951172,64380,-21.141687393188477,29.22,321900,-27.243658,0.8489688634872437,0.0007,94,607.2163696289062
3406,64389,136.80885573,-120.3546142578125,64390,-21.128992080688477,29.29,321950,0.48555297,0.848638117313385,0.0007,94,46.9494743347168
3407,64399,136.88604184000002,-145.45310974121094,64400,-21.132925033569336,29.31,322000,-2.9598994,0.8486288189888,0.0007,94,150.7849884033203
3407,64409,137.4788476,-4.200930595397949,64410,-21.134775161743164,29.45,322050,0.29678828,0.8485064506530762,0.0007,94,13.350947380065918
3408,64419,137.65346135,122.78446197509766,64420,-21.121814727783203,29.49,322100,-4.312049,0.8479310870170593,0.0007,94,136.49375915527344
3408,64429,138.33633247,-633.517822265625,64430,-21.111915588378906,29.68,322150,-0.29824924,0.8475592136383057,0.0007,94,7469.64404296875
3409,64439,138.46924310000003,-536.9627075195312,64440,-21.111957550048828,29.71,322200,-7.6551857,0.8475356698036194,0.0007,94,866.4503784179688
3409,64449,139.16148475,4.375875949859619,64450,-21.105615615844727,29.88,322250,-1.5573506,0.8471952080726624,0.0007,94,48.82358932495117
3410,64459,139.65324023,130.4017791748047,64460,-21.11333465576172,29.99,322300,-1.9987133,0.8473564386367798,0.0007,94,119.73262023925781
3410,64469,140.2003072,187.0734100341797,64470,-21.107284545898438,30.14,322350,-13.969334,0.8470969796180725,0.0007,94,411.7330017089844
3411,64479,140.92282810999998,133.7699737548828,64480,-21.1378231048584,30.31,322400,-0.37600756,0.8488497138023376,0.0007,94,66.27660369873047
3411,64489,141.74628094999997,-480.3919982910156,64490,-21.143674850463867,30.52,322450,0.56214094,0.8492001891136169,0.0007,94,2502.095703125
3412,64499,141.97468793,395.8989562988281,64500,-21.132999420166016,30.58,322500,-2.7839985,0.8486866354942322,0.0007,94,431.1395568847656
3412,64509,141.95622276999998,422.7947692871094,64510,-21.13042449951172,30.58,322550,-13.141438,0.848625659942627,0.0007,94,520.400634765625
3413,64519,143.46432245000003,-1822.0234375,64520,-21.133655548095703,30.92,322600,0.6402805,0.8486216068267822,0.0007,94,8371.10546875
3413,64529,143.24479026,119.2430648803711,64530,-21.138492584228516,30.87,322650,-14.717489,0.8489182591438293,0.0007,94,445.44537353515625
3414,64539,143.74488456999998,137.09835815429688,64540,-21.141483306884766,30.97,322700,-2.9054763,0.8492850661277771,0.0007,94,104.88602447509766
3414,64549,143.24370541,-140.0870819091797,64550,-21.129819869995117,30.86,322750,-13.18535,0.8484065532684326,0.0007,94,318.1036071777344
3415,64559,143.63350662000002,3.4572205543518066,64560,-21.13077735900879,30.95,322800,-2.429148,0.8486167192459106,0.0007,94,83.16619110107422
3415,64569,144.05775903000003,413.8788146972656,64570,-21.15048599243164,31.04,322850,-2.5264184,0.8494488000869751,0.0007,94,443.541748046875
3416,64579,144.38316625000002,-1496.908203125,64580,-21.14389991760254,31.11,322900,0.6779882,0.8489782810211182,0.0007,94,5457.5595703125
3416,64589,144.47714458000002,325.4270324707031,64590,-21.140216827392578,31.13,322950,-25.482935,0.8490129113197327,0.0007,94,801.321533203125
3417,64599,144.86142564,-53.779327392578125,64600,-21.15126609802246,31.21,323000,0.5525121,0.8493995666503906,0.0007,94,14.555908203125
3417,64609,145.25516855,133.4835968017578,64610,-21.151077270507812,31.29,323050,-3.7966852,0.8494243621826172,0.0007,94,148.1675567626953
3418,64619,146.15443649,56.073036193847656,64620,-21.154254913330078,31.49,323100,0.7829871,0.8499627113342285,0.0007,94,10.084189414978027
3418,64629,146.18667214,520.9166870117188,64630,-21.142038345336914,31.5,323150,-6.664226,0.8493191003799438,0.0007,94,654.0870971679688
3419,64639,146.18121570000002,-310.9721984863281,64640,-21.157825469970703,31.5,323200,-2.2366002,0.8501352667808533,0.0007,94,307.50494384765625
3419,64649,146.24892142000002,-310.1630859375,64650,-21.171531677246094,31.52,323250,0.34160662,0.8506755232810974,0.0007,94,219.8492431640625
3420,64659,146.16649108,95.6569595336914,64660,-21.175458908081055,31.5,323300,0.8715284,0.8509994745254517,0.0007,94,23.081579208374023
3420,64669,146.31671709999998,-465.1914978027344,64670,-21.17683982849121,31.54,323350,-1.8839686,0.8511644005775452,0.0007,94,611.1349487304688
3421,64679,147.08960089,-37.802345275878906,64680,-21.184844970703125,31.72,323400,0.9415106,0.8518461585044861,0.0007,94,4.54219388961792
3421,64689,147.81194569,-47.04346466064453,64690,-21.194791793823242,31.88,323450,-0.72549355,0.8520156741142273,0.0007,94,43.6042594909668
3422,64699,147.46483971,328.25714111328125,64700,-21.19609832763672,31.79,323500,0.32700223,0.8521601557731628,0.0007,94,270.2539367675781
3422,64709,147.67552944000002,224.65518188476562,64710,-21.188575744628906,31.83,323550,-1.5377264,0.8518771529197693,0.0007,94,157.210205078125
3423,64719,147.68426453,-335.5997009277344,64720,-21.187849044799805,31.83,323600,0.7416531,0.8516919612884521,0.0007,94,233.4009552001953
3423,64729,148.12197023000002,63.1463623046875,64730,-21.177814483642578,31.93,323650,-0.48143554,0.8512954711914062,0.0007,94,33.08620071411133
3424,64739,148.23606362,18.39643669128418,64740,-21.17197036743164,31.95,323700,-3.1392303,0.8512130975723267,0.0007,94,89.7347640991211
3424,64749,147.69844976000002,-36.87492752075195,64750,-21.18389129638672,31.82,323750,-5.0645285,0.8517890572547913,0.0007,94,134.51365661621094
3425,64759,148.19632858,-141.3210906982422,64760,-21.17296600341797,31.92,323800,0.34345585,0.8514220118522644,0.0007,94,62.62286376953125
3425,64769,148.26823487,-277.72723388671875,64770,-21.180997848510742,31.95,323850,-2.268322,0.8514911532402039,0.0007,94,237.08474731445312
3426,64779,148.41518053,151.5065155029297,64780,-21.17644500732422,31.97,323900,-0.08840716,0.8514939546585083,0.0007,94,68.85199737548828
3427,64789,148.71054253,62.46345138549805,64790,-21.17176628112793,32.04,323950,-3.545271,0.8513684272766113,0.0007,94,106.02913665771484
3427,64799,149.07366518999999,-34.209632873535156,64800,-21.169885635375977,32.12,324000,-0.97377765,0.8512743711471558,0.0007,94,42.29923629760742
3428,64809,149.59665833999995,-220.3060302734375,64810,-21.156814575195312,32.23,324050,-5.472135,0.8505807518959045,0.0007,94,244.086181640625
3428,64819,150.34320236999997,322.8373718261719,64820,-21.166324615478516,32.4,324100,-8.201587,0.8509787321090698,0.0007,94,397.1087646484375
3428,64829,150.18599576,-17.17970085144043,64830,-21.160552978515625,32.37,324150,-8.456515,0.8508128523826599,0.0007,94,193.59390258789062
3429,64839,150.24760349,-143.92532348632812,64840,-21.152381896972656,32.37,324200,0.91662025,0.8504078984260559,0.0007,94,45.2346076965332
3429,64849,151.11928042999998,-104.22901916503906,64850,-21.152372360229492,32.56,324250,-0.12338853,0.8505409359931946,0.0007,94,51.825721740722656
3430,64859,151.56503712999998,-1236.6253662109375,64860,-21.161304473876953,32.65,324300,0.66605806,0.850768506526947,0.0007,94,5415.1806640625
3430,64869,151.20584075,249.27134704589844,64870,-21.157217025756836,32.58,324350,-0.90766597,0.8504910469055176,0.0007,94,225.3802947998047
3431,64879,151.19307299,-84.67769622802734,64880,-21.148395538330078,32.58,324400,-12.771657,0.8501155972480774,0.0007,94,303.955078125
3431,64889,151.32927941999998,125.4925537109375,64890,-21.159507751464844,32.62,324450,0.42675126,0.8507440090179443,0.0007,94,44.817718505859375
3432,64899,151.25652738,386.7491760253906,64900,-21.151187896728516,32.59,324500,0.27823526,0.85017329454422,0.0007,94,383.8299255371094
3433,64909,151.36085815,213.0090789794922,64910,-21.153995513916016,32.62,324550,-4.263595,0.8503888249397278,0.0007,94,200.6258087158203
3433,64919,151.15547948999998,-1085.7254638671875,64920,-21.149301528930664,32.58,324600,0.50273716,0.8502511978149414,0.0007,94,6241.26416015625
3434,64929,151.24683654999998,253.2501983642578,64930,-21.142255783081055,32.6,324650,0.063860595,0.8499510288238525,0.0007,94,169.9270477294922
3434,64939,151.64964069,-1442.445556640625,64940,-21.133625030517578,32.69,324700,0.5575136,0.8496015667915344,0.0007,94,8632.568359375
3435,64949,151.60712867,-88.10225677490234,64950,-21.1287784576416,32.67,324750,-2.9815931,0.8492255806922913,0.0007,94,97.23851013183594
3435,64959,151.50063506,-1.288568139076233,64960,-21.12457275390625,32.65,324800,-4.762059,0.8491306304931641,0.0007,94,133.80056762695312
3435,64969,151.40136932,119.12181854248047,64970,-21.138648986816406,32.64,324850,-9.167344,0.8498881459236145,0.0007,94,230.2288818359375
3436,64979,151.05915352,-1018.6790161132812,64980,-21.14409637451172,32.52,324900,-0.5531452,0.8501313328742981,0.0007,94,2555.531005859375
3436,64989,151.44958647,-132.4669952392578,64990,-21.13928985595703,32.6,324950,0.33899105,0.8498172163963318,0.0007,94,55.91168975830078
3437,64999,151.56998626,337.1298828125,65000,-21.141708374023438,32.63,325000,-3.612492,0.8501582741737366,0.0007,94,265.9159240722656
3437,65009,151.75936036000002,-996.0696411132812,65010,-21.14170265197754,32.69,325050,0.6990148,0.849830687046051,0.0007,94,3785.470703125
3438,65019,152.01682744,-49.45050811767578,65020,-21.14214324951172,32.75,325100,-2.5016034,0.849882185459137,0.0007,94,69.61298370361328
3438,65029,152.45062504999999,209.59971618652344,65030,-21.153457641601562,32.84,325150,-4.8502717,0.850335955619812,0.0007,94,205.9962921142578
3439,65039,152.14699549,303.1579284667969,65040,-21.14853286743164,32.76,325200,0.52423406,0.850075364112854,0.0007,94,213.02786254882812
3439,65049,152.42403260999998,92.9886703491211,65050,-21.13309097290039,32.82,325250,-3.7388062,0.8491902947425842,0.0007,94,108.77217102050781
3440,65059,151.85432949,49.04194259643555,65060,-21.134803771972656,32.7,325300,-5.284955,0.8492935299873352,0.0007,94,100.01061248779297
3440,65069,151.93639499,-1928.6097412109375,65070,-21.13990020751953,32.75,325350,0.61227435,0.8496189117431641,0.0007,94,9764.265625
3441,65079,151.92233652000002,265.2441101074219,65080,-21.138980865478516,32.73,325400,-2.0816936,0.849419891834259,0.0007,94,218.39578247070312
3441,65089,151.23973186,-311.7971496582031,65090,-21.145736694335938,32.6,325450,-0.21078289,0.8498663306236267,0.0007,94,236.1670379638672
3442,65099,150.96022924000002,-1285.7249755859375,65100,-21.132352828979492,32.53,325500,0.4831736,0.8491317629814148,0.0007,94,6450.109375
3442,65109,151.13364768000002,95.59487915039062,65110,-21.12684440612793,32.57,325550,0.72946966,0.8489370942115784,0.0007,94,24.688467025756836
3443,65119,149.60915993000003,83.3646240234375,65120,-21.141263961791992,32.21,325600,0.9716975,0.8496930599212646,0.0007,94,15.734387397766113
3443,65129,148.99806004,-142.64869689941406,65130,-21.139732360839844,32.06,325650,-3.9040604,0.8495157957077026,0.0007,94,123.65473937988281
3444,65139,148.69669635,186.04087829589844,65140,-21.131362915039062,32.03,325700,-1.2526197,0.849035918712616,0.0007,94,118.99989318847656
3444,65149,148.32804122999997,91.85295867919922,65150,-21.12127685546875,31.96,325750,-5.436065,0.8484935760498047,0.0007,94,146.3115234375
3445,65159,148.15369134,-121.1230697631836,65160,-21.128095626831055,31.94,325800,0.8018913,0.8489145636558533,0.0007,94,40.792869567871094
3445,65169,148.23699574,-2277.062255859375,65170,-21.137001037597656,31.98,325850,-1.8382747,0.849251925945282,0.0007,94,13219.853515625
3446,65179,148.36292109,300.47552490234375,65180,-21.144210815429688,32.03,325900,0.8071659,0.8493846654891968,0.0007,94,221.27847290039062
3446,65189,149.03413841999998,161.8129425048828,65190,-21.153715133666992,32.18,325950,-0.87336576,0.8498780727386475,0.0007,94,102.50335693359375
3447,65199,149.16340956,-865.0460815429688,65200,-21.14401626586914,32.23,326000,0.5353629,0.8495670557022095,0.0007,94,5933.51708984375
3448,65209,148.79008493999999,211.3674774169922,65210,-21.14499282836914,32.17,326050,0.2697696,0.8497397899627686,0.0007,94,96.03023529052734
3448,65219,148.58186888,126.5136947631836,65220,-21.14851188659668,32.16,326100,0.6694447,0.8498684167861938,0.0007,94,39.33278274536133
3449,65229,148.49318265,-14.885910034179688,65230,-21.13797378540039,32.16,326150,0.8494419,0.849091112613678,0.0007,94,3.0112783908843994
3449,65239,147.84971793,-625.026611328125,65240,-21.136249542236328,32.04,326200,0.35400844,0.8491412997245789,0.0007,94,4343.72705078125
3450,65249,147.51302179,53.504737854003906,65250,-21.135120391845703,32.0,326250,-5.9800687,0.8491349816322327,0.0007,94,97.49647521972656
3450,65259,147.53548951000002,-1073.8843994140625,65260,-21.124256134033203,32.02,326300,0.46765476,0.8484894037246704,0.0007,94,7223.2783203125
3451,65269,147.13509267999999,365.7742614746094,65270,-21.12277603149414,31.95,326350,-6.7386837,0.8484371900558472,0.0007,94,351.3881530761719
3451,65279,147.49124378,-54.70881271362305,65280,-21.13227653503418,32.04,326400,0.24293083,0.8487018346786499,0.0007,94,18.941009521484375
3452,65289,147.86214698999999,-188.2880096435547,65290,-21.129728317260742,32.14,326450,-1.4001441,0.8486212491989136,0.0007,94,124.59638977050781
3452,65299,148.28583357999997,90.1784439086914,65300,-21.140960693359375,32.27,326500,0.42269045,0.8492341637611389,0.0007,94,26.899152755737305
3453,65309,148.50367943,420.7237243652344,65310,-21.161640167236328,32.33,326550,0.74770963,0.8502210974693298,0.0007,94,404.77008056640625
3453,65319,149.30665277000003,712.3361206054688,65320,-21.16753387451172,32.52,326600,-17.890093,0.8506094813346863,0.0007,94,1345.5440673828125
3454,65329,149.17456787000003,-48.45296096801758,65330,-21.17308807373047,32.51,326650,0.81725705,0.8509711623191833,0.0007,94,8.612683296203613
3455,65339,148.84222056000002,40.532470703125,65340,-21.172813415527344,32.45,326700,-5.3300185,0.8508350253105164,0.0007,94,111.52449035644531
3455,65349,149.79749457,122.68087005615234,65350,-21.17124366760254,32.69,326750,-11.740938,0.8505333065986633,0.0007,94,248.0395050048828
3456,65359,149.88316467,107.4389419555664,65360,-21.159042358398438,32.72,326800,0.90073043,0.8503460884094238,0.0007,94,23.565916061401367
3456,65369,149.74539107,508.6143493652344,65370,-21.16956329345703,32.72,326850,-3.7712255,0.85065758228302,0.0007,94,672.2434692382812
3457,65379,150.53963361000004,-2796.635986328125,65380,-21.172866821289062,32.9,326900,-2.7616713,0.8507357239723206,0.0007,94,14320.6689453125
3457,65389,150.50733042000002,115.38603973388672,65390,-21.159149169921875,32.91,326950,-0.33940828,0.8500810265541077,0.0007,94,52.5097770690918
3458,65399,150.77711376000002,99.54888916015625,65400,-21.14605712890625,32.98,327000,-20.334808,0.8494229912757874,0.0007,94,400.60162353515625
3458,65409,151.11950562,-53.72172164916992,65410,-21.157459259033203,33.07,327050,0.81004965,0.8499355316162109,0.0007,94,8.905691146850586
3459,65419,151.23820693000002,-1.1947968006134033,65420,-21.146793365478516,33.12,327100,0.19841659,0.8495984673500061,0.0007,94,14.114740371704102
3459,65429,151.53727002,-42.11424255371094,65430,-21.157428741455078,33.19,327150,0.34766084,0.8504561185836792,0.0007,94,16.426998138427734
3460,65439,151.62910220999999,401.0244140625,65440,-21.166717529296875,33.22,327200,-0.24702954,0.8507800698280334,0.0007,94,300.720947265625
3460,65449,152.16343905,-52.5128059387207,65450,-21.167743682861328,33.37,327250,-1.1698949,0.8504844307899475,0.0007,94,37.43025588989258
3461,65459,152.24052296999997,317.489990234375,65460,-21.162220001220703,33.42,327300,-14.607103,0.8503546714782715,0.0007,94,452.6751403808594
3461,65469,152.72513446999997,34.230735778808594,65470,-21.170372009277344,33.55,327350,0.88777816,0.8505353927612305,0.0007,94,4.857692241668701
3462,65479,152.71826098,162.1992645263672,65480,-21.17406463623047,33.55,327400,-1.4231229,0.85135418176651,0.0007,94,86.51181030273438
3462,65489,152.62295544,424.9288024902344,65490,-21.168975830078125,33.53,327450,-25.254383,0.8508282899856567,0.0007,94,734.0960693359375
3463,65499,152.5734924,-38.4464225769043,65500,-21.168699264526367,33.55,327500,0.9171224,0.8506011366844177,0.0007,94,4.62666654586792
3463,65509,152.48429916,-1948.4744873046875,65510,-21.174936294555664,33.55,327550,0.39989883,0.8509817719459534,0.0007,94,13461.166015625
3464,65519,151.95571909,113.265380859375,65520,-21.155418395996094,33.45,327600,-0.7439573,0.8500428795814514,0.0007,94,53.329200744628906
3464,65529,152.15739489,311.848388671875,65530,-21.157459259033203,33.51,327650,-3.3116937,0.8500363826751709,0.0007,94,328.1774597167969
3465,65539,152.89196541000004,-884.22412109375,65540,-21.138437271118164,33.67,327700,0.6577072,0.8494305610656738,0.0007,94,5293.81982421875
