train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/critic_loss,time/fps,time/total_timesteps,train/n_updates,train/actor_loss,rollout/ep_len_mean,time/episodes
0.001,82.87879364,3627,1.1060237884521484,72,261749,261648,-40.827232360839844,17.91,14640
0.001,82.79527085,3630,0.5754674673080444,72,261924,261823,-41.563499450683594,17.88,14650
0.001,82.72107603,3632,0.7956479787826538,72,262102,262001,-39.45216369628906,17.85,14660
0.001,82.71424066000002,3635,1.13752281665802,72,262280,262179,-41.68340301513672,17.85,14670
0.001,82.76223271999999,3637,1.1769837141036987,72,262458,262357,-43.18954086303711,17.86,14680
0.001,82.70571075,3640,0.37135636806488037,72,262637,262536,-38.63517379760742,17.84,14690
0.001,82.61785393,3642,0.4619436264038086,72,262812,262711,-39.71674346923828,17.81,14700
0.001,82.62271084,3644,0.3794097900390625,72,262987,262886,-39.93724822998047,17.81,14710
0.001,82.53733026999998,3647,1.112919807434082,72,263165,263064,-38.8564453125,17.78,14720
0.001,82.86124879,3649,1.2595343589782715,72,263349,263248,-40.64854431152344,17.89,14730
0.001,82.64783812000002,3652,0.5155550241470337,72,263531,263430,-40.093482971191406,17.82,14740
0.001,82.65096528,3655,0.6188404560089111,72,263705,263604,-41.10771942138672,17.81,14750
0.001,82.60057029,3657,0.6297218799591064,72,263881,263780,-41.92730712890625,17.79,14760
0.001,82.50973296000001,3659,0.8978508114814758,72,264056,263955,-40.16094207763672,17.76,14770
0.001,82.51931073,3662,0.7744952440261841,72,264235,264134,-40.890193939208984,17.77,14780
0.001,82.57040581999999,3664,0.6810814738273621,72,264416,264315,-39.643798828125,17.79,14790
0.001,82.73470601999999,3667,0.9411189556121826,72,264596,264495,-38.12005615234375,17.84,14800
0.001,82.95750165999999,3669,0.5826624631881714,72,264779,264678,-38.27725601196289,17.92,14810
0.001,82.90329387999998,3672,0.5281243324279785,72,264955,264854,-43.522377014160156,17.9,14820
0.001,82.66143968,3674,0.7680355310440063,72,265131,265030,-39.535972595214844,17.82,14830
0.001,82.62908601,3677,0.6572315692901611,72,265311,265210,-41.81635284423828,17.8,14840
0.001,82.72935941000001,3679,0.48687905073165894,72,265489,265388,-41.236358642578125,17.84,14850
0.001,82.56108386000001,3682,0.7209900617599487,72,265659,265558,-40.68880081176758,17.78,14860
0.001,82.93270623000001,3684,0.6649349927902222,72,265847,265746,-38.86802673339844,17.91,14870
0.001,82.97769410999999,3687,0.613283634185791,72,266027,265926,-39.155662536621094,17.92,14880
0.001,83.06941169,3689,0.6084269285202026,72,266210,266109,-38.33031463623047,17.94,14890
0.001,82.9323944,3692,0.36320504546165466,72,266386,266285,-39.408058166503906,17.9,14900
0.001,82.98162398999999,3694,1.460394263267517,72,266571,266470,-40.35938262939453,17.92,14910
0.001,83.02679594,3697,1.041698694229126,72,266749,266648,-37.95120620727539,17.94,14920
0.001,83.15653203000002,3699,0.29939350485801697,72,266929,266828,-41.33378601074219,17.98,14930
0.001,83.11774094,3702,0.7216520309448242,72,267108,267007,-41.42664337158203,17.97,14940
0.001,83.02850795,3704,0.575088620185852,72,267283,267182,-41.75815200805664,17.94,14950
0.001,83.39777346000001,3707,0.9072749614715576,72,267466,267365,-39.02952575683594,18.07,14960
0.001,83.05552636,3709,0.5368665456771851,72,267642,267541,-38.75641632080078,17.95,14970
0.001,83.23387639999999,3712,1.1559703350067139,72,267829,267728,-41.56342315673828,18.02,14980
0.001,83.06037914000002,3714,0.6372273564338684,72,268007,267906,-40.74416732788086,17.97,14990
0.001,83.22457518999998,3717,1.1730287075042725,72,268189,268088,-38.85793685913086,18.03,15000
0.001,82.91644409,3719,0.7255812287330627,72,268363,268262,-40.73289489746094,17.92,15010
0.001,82.92960629000001,3722,0.4549627900123596,72,268541,268440,-41.33233642578125,17.92,15020
0.001,82.74725581999999,3724,0.28216367959976196,72,268715,268614,-41.34986877441406,17.86,15030
0.001,82.79951182,3726,1.9074898958206177,72,268896,268795,-38.215858459472656,17.88,15040
0.001,82.96410271,3729,1.0748655796051025,72,269076,268975,-41.397499084472656,17.93,15050
0.001,82.93693164,3731,0.43810778856277466,72,269258,269157,-42.213600158691406,17.92,15060
0.001,82.98381982000001,3734,0.22961851954460144,72,269436,269335,-37.56303024291992,17.94,15070
0.001,82.65491713,3736,0.8485686779022217,72,269611,269510,-40.010231018066406,17.82,15080
0.001,82.78205600999998,3739,0.7938498258590698,72,269793,269692,-41.30023956298828,17.86,15090
0.001,82.95902776999999,3742,0.4149094521999359,72,269980,269879,-42.27893829345703,17.91,15100
0.001,83.07327291,3744,0.8405570387840271,72,270157,270056,-40.0774040222168,17.94,15110
0.001,83.24805552000002,3747,1.186378002166748,72,270341,270240,-40.147422790527344,18.0,15120
0.001,83.23538548999998,3749,0.7592184543609619,72,270514,270413,-39.84794998168945,17.99,15130
0.001,83.10144733999999,3752,1.0890324115753174,72,270690,270589,-41.48773956298828,17.94,15140
0.001,83.0597479,3754,1.1128740310668945,72,270870,270769,-39.213539123535156,17.94,15150
0.001,83.15666171,3757,1.1966536045074463,72,271056,270955,-39.42049789428711,17.98,15160
0.001,83.0704149,3759,0.3912959694862366,72,271230,271129,-39.92771911621094,17.94,15170
0.001,83.34136717999999,3762,0.7312307357788086,72,271414,271313,-40.884674072265625,18.03,15180
0.001,83.0797889,3764,0.7487314939498901,72,271587,271486,-39.68561553955078,17.94,15190
0.001,82.83478425000001,3766,1.1307408809661865,72,271766,271665,-39.971778869628906,17.86,15200
0.001,82.96544535999999,3769,0.7834824919700623,72,271948,271847,-42.30476379394531,17.91,15210
0.001,82.8607475,3771,0.8319134712219238,72,272129,272028,-39.13123321533203,17.88,15220
0.001,82.93903619999999,3774,0.6930844187736511,72,272305,272204,-39.00972366333008,17.91,15230
0.001,82.7693021,3776,0.46132445335388184,72,272475,272374,-40.353553771972656,17.85,15240
0.001,82.74131599,3779,1.2639230489730835,72,272653,272552,-40.04429626464844,17.83,15250
0.001,82.46125616,3781,0.8777725696563721,72,272829,272728,-39.982418060302734,17.73,15260
0.001,82.47422568000002,3783,0.6950194835662842,72,273004,272903,-39.653961181640625,17.74,15270
0.001,82.19935233000002,3786,1.5290601253509521,72,273179,273078,-41.788795471191406,17.65,15280
0.001,82.34479327999999,3788,0.7393702268600464,72,273357,273256,-39.680240631103516,17.7,15290
0.001,82.22256971,3791,0.9976012706756592,72,273532,273431,-39.59716033935547,17.66,15300
0.001,82.15433496,3793,0.48706406354904175,72,273712,273611,-40.618896484375,17.64,15310
0.001,81.96923495000001,3796,1.480923056602478,72,273886,273785,-39.608070373535156,17.57,15320
0.001,81.88153802,3798,0.7337726354598999,72,274059,273958,-40.0963134765625,17.54,15330
0.001,81.98284912999999,3801,0.8539525866508484,72,274233,274132,-42.039222717285156,17.58,15340
0.001,81.87602199999999,3803,0.6890431642532349,72,274408,274307,-42.39794158935547,17.55,15350
0.001,81.88746004000001,3805,0.7792609930038452,72,274584,274483,-37.97382736206055,17.55,15360
0.001,82.15474836,3808,1.3779832124710083,72,274768,274667,-38.928314208984375,17.64,15370
0.001,82.54106059,3810,0.9350438117980957,72,274956,274855,-39.518165588378906,17.77,15380
0.001,82.32218189999999,3813,1.075696349143982,72,275126,275025,-40.00704574584961,17.69,15390
0.001,82.26240793000001,3815,0.9034654498100281,72,275299,275198,-38.207828521728516,17.67,15400
0.001,82.07674863,3818,0.5263380408287048,72,275472,275371,-40.25987243652344,17.6,15410
0.001,82.16363652,3820,1.6475813388824463,72,275649,275548,-41.039337158203125,17.63,15420
0.001,82.2967439,3823,0.6382952332496643,72,275827,275726,-38.59082794189453,17.68,15430
0.001,82.30600297000001,3825,0.8669641613960266,72,276001,275900,-42.107025146484375,17.68,15440
0.001,82.31754019,3828,0.8136450052261353,72,276176,276075,-39.688011169433594,17.68,15450
0.001,82.33390586,3830,0.44782593846321106,72,276353,276252,-40.53068161010742,17.69,15460
0.001,82.10290377999999,3832,0.3515591025352478,72,276529,276428,-39.28557586669922,17.61,15470
0.001,81.84818653,3835,0.6238968372344971,72,276708,276607,-39.59080123901367,17.52,15480
0.001,82.23825045,3837,0.9771450161933899,72,276892,276791,-38.044925689697266,17.66,15490
0.001,82.34011314000001,3840,1.2731819152832031,72,277068,276967,-42.81394958496094,17.69,15500
0.001,82.46777780000001,3842,0.7928687334060669,72,277246,277145,-38.34482192993164,17.74,15510
0.001,82.39717491000002,3845,0.5967404246330261,72,277421,277320,-40.457923889160156,17.72,15520
0.001,82.56321001,3847,0.6847959756851196,72,277604,277503,-39.030921936035156,17.77,15530
0.001,82.69946893000001,3850,1.252864122390747,72,277783,277682,-40.36480712890625,17.82,15540
0.001,82.93561235999998,3852,0.3035249412059784,72,277966,277865,-41.19837951660156,17.9,15550
0.001,83.14733569,3855,0.7089594006538391,72,278150,278049,-36.71306610107422,17.97,15560
0.001,83.31559999999999,3857,0.9883862733840942,72,278332,278231,-40.26519775390625,18.03,15570
0.001,83.20363354,3860,0.93935227394104,72,278507,278406,-41.523460388183594,17.99,15580
0.001,83.00708986,3862,0.6526939272880554,72,278684,278583,-40.42963409423828,17.92,15590
0.001,83.29105092,3865,1.2343841791152954,72,278870,278769,-38.2438850402832,18.02,15600
0.001,83.44232185000001,3868,1.1057109832763672,72,279054,278953,-40.772926330566406,18.08,15610
0.001,83.38001278,3870,1.0107975006103516,72,279227,279126,-42.34634017944336,18.06,15620
0.001,83.26663454999999,3873,1.0246227979660034,72,279407,279306,-38.53754425048828,18.03,15630
0.001,83.20911592,3875,0.5873323082923889,72,279584,279483,-39.40119171142578,18.01,15640
0.001,83.23330342,3878,0.7499500513076782,72,279768,279667,-37.54728317260742,18.02,15650
0.001,83.19082079,3880,1.3449313640594482,72,279950,279849,-40.8389892578125,18.0,15660
0.001,82.90758549999998,3882,1.0090315341949463,72,280122,280021,-40.15441131591797,17.9,15670
0.001,83.12737231,3885,0.4686658978462219,72,280305,280204,-39.45220947265625,17.98,15680
0.001,83.11580075,3888,0.5292295217514038,72,280482,280381,-40.3786735534668,17.98,15690
0.001,83.04866596999999,3890,0.5727870464324951,72,280666,280565,-39.960296630859375,17.96,15700
0.001,83.08740648999999,3893,0.8507058024406433,72,280850,280749,-40.04570007324219,17.96,15710
0.001,83.28266085,3895,0.7736108303070068,72,281029,280928,-40.022369384765625,18.02,15720
0.001,83.26782534999998,3898,1.4156262874603271,72,281208,281107,-39.263282775878906,18.01,15730
0.001,83.21469721,3900,0.5530593395233154,72,281383,281282,-39.8779182434082,17.99,15740
0.001,82.90297198999998,3902,1.0174436569213867,72,281557,281456,-41.20307922363281,17.89,15750
0.001,82.80391359,3905,1.1384775638580322,72,281736,281635,-40.04472351074219,17.86,15760
0.001,82.94383854,3907,1.057888150215149,72,281913,281812,-40.227447509765625,17.91,15770
0.001,82.82387525,3910,0.5270124673843384,72,282092,281991,-39.37228775024414,17.87,15780
0.001,82.97257112999999,3912,0.8554622530937195,72,282274,282173,-40.13327407836914,17.92,15790
0.001,83.20794687000001,3915,0.5838391780853271,72,282466,282365,-40.07685089111328,18.0,15800
0.001,82.92282248999999,3917,0.8317822217941284,72,282640,282539,-43.40268325805664,17.9,15810
0.001,82.82709089,3920,1.0792479515075684,72,282816,282715,-40.33709716796875,17.87,15820
0.001,82.76325601,3922,0.5070750713348389,72,282993,282892,-38.882080078125,17.85,15830
0.001,82.85541772,3925,0.5368769764900208,72,283171,283070,-39.4611930847168,17.88,15840
0.001,82.95508450999999,3927,0.7485538721084595,72,283348,283247,-39.54840087890625,17.91,15850
0.001,82.86619528000001,3930,0.9856874942779541,72,283525,283424,-40.21262741088867,17.89,15860
0.001,83.10005874000001,3932,0.9820191860198975,72,283710,283609,-40.96763610839844,17.97,15870
0.001,82.95999575,3935,0.7751120328903198,72,283884,283783,-40.72700881958008,17.92,15880
0.001,82.90613567,3937,0.5730512142181396,72,284064,283963,-39.525108337402344,17.9,15890
0.001,82.48707379999998,3939,0.5008143782615662,72,284242,284141,-41.42705535888672,17.76,15900
0.001,82.78927440000001,3942,0.612627387046814,72,284427,284326,-38.35419845581055,17.87,15910
0.001,82.91096281999998,3945,0.897188663482666,72,284607,284506,-40.28876495361328,17.91,15920
0.001,83.05842117,3947,0.4033699035644531,72,284789,284688,-41.49925231933594,17.96,15930
0.001,83.00398207,3950,0.6532029509544373,72,284965,284864,-37.44795227050781,17.94,15940
0.001,83.07905822000001,3952,0.5143280029296875,72,285144,285043,-38.451499938964844,17.96,15950
0.001,83.0176844,3954,0.44100338220596313,72,285318,285217,-40.15435791015625,17.93,15960
0.001,82.75958818,3957,0.5814845561981201,72,285494,285393,-39.06669616699219,17.84,15970
0.001,82.85541611000001,3959,0.5056445002555847,72,285671,285570,-40.28520202636719,17.87,15980
0.001,82.75925561999999,3962,0.7030587792396545,72,285848,285747,-39.28142547607422,17.84,15990
0.001,82.76481392,3964,0.4167720079421997,72,286026,285925,-38.1196403503418,17.84,16000
0.001,82.37094137,3966,0.7109348177909851,72,286197,286096,-39.537147521972656,17.7,16010
0.001,82.35300183000001,3969,1.2840800285339355,72,286377,286276,-38.452693939208984,17.7,16020
0.001,82.46179248,3971,0.7991708517074585,72,286563,286462,-38.400779724121094,17.74,16030
0.001,82.59610333,3974,0.683073103427887,72,286744,286643,-41.418216705322266,17.79,16040
0.001,82.46894449999999,3976,1.0365835428237915,72,286919,286818,-36.694576263427734,17.75,16050
0.001,82.40487876000002,3979,0.7800176739692688,72,287091,286990,-38.27511215209961,17.73,16060
0.001,82.49237937,3981,1.1764500141143799,72,287270,287169,-42.05437469482422,17.76,16070
0.001,82.62388424000001,3983,0.805307924747467,72,287452,287351,-39.257225036621094,17.81,16080
0.001,82.70609315999998,3986,0.5827441215515137,72,287631,287530,-40.51618957519531,17.83,16090
0.001,82.85597149000002,3989,0.25761300325393677,72,287814,287713,-39.23188018798828,17.88,16100
0.001,82.96535647,3991,1.42472505569458,72,287989,287888,-40.25140380859375,17.92,16110
0.001,82.96430310000001,3994,0.5294222831726074,72,288169,288068,-40.23102951049805,17.92,16120
0.001,82.77287501,3996,0.4871656894683838,72,288348,288247,-41.60515594482422,17.85,16130
0.001,82.72633886,3999,0.4425933361053467,72,288527,288426,-43.43680191040039,17.83,16140
0.001,83.00917352,4001,0.6846683025360107,72,288711,288610,-39.99248504638672,17.92,16150
0.001,83.1908453,4004,1.0163159370422363,72,288889,288788,-40.014137268066406,17.98,16160
0.001,83.19509688999999,4006,0.46518474817276,72,289068,288967,-41.5706672668457,17.98,16170
0.001,83.12355109999999,4009,0.803833544254303,72,289248,289147,-41.42322540283203,17.96,16180
0.001,82.99817779000001,4011,0.6771017909049988,72,289423,289322,-37.73491668701172,17.92,16190
0.001,83.06748277999999,4014,0.8186579942703247,72,289608,289507,-41.13270568847656,17.94,16200
0.001,83.29994274999999,4016,0.43252766132354736,72,289792,289691,-42.400421142578125,18.03,16210
0.001,83.25787652999999,4019,1.4745469093322754,72,289970,289869,-40.604591369628906,18.01,16220
0.001,83.16954267999999,4022,0.6325125694274902,72,290146,290045,-40.78633117675781,17.98,16230
0.001,83.00740662999999,4024,0.7583895921707153,72,290320,290219,-40.99718475341797,17.93,16240
0.001,82.87357608999999,4026,0.9698700904846191,72,290500,290399,-43.0762939453125,17.89,16250
0.001,82.94288203,4029,0.5687146186828613,72,290680,290579,-39.73881912231445,17.91,16260
0.001,82.93289375999998,4031,1.010596513748169,72,290859,290758,-39.53205490112305,17.91,16270
0.001,82.98304253999999,4034,1.1409480571746826,72,291040,290939,-38.88447189331055,17.92,16280
0.001,83.17375996000001,4037,0.5553550124168396,72,291222,291121,-41.53692626953125,17.99,16290
0.001,83.12337745,4039,0.68605637550354,72,291405,291304,-40.73914337158203,17.97,16300
0.001,82.86094101,4042,0.5717657804489136,72,291579,291478,-40.12210464477539,17.87,16310
0.001,82.83364888,4044,0.8728455305099487,72,291756,291655,-37.48918151855469,17.86,16320
0.001,82.7988529,4047,0.6001089811325073,72,291931,291830,-41.01262664794922,17.85,16330
0.001,82.95828747,4049,1.2877057790756226,72,292110,292009,-39.70848846435547,17.9,16340
0.001,82.9715034,4052,1.0210164785385132,72,292290,292189,-41.446292877197266,17.9,16350
0.001,83.08853893000001,4054,0.9845104217529297,72,292474,292373,-38.72321319580078,17.94,16360
0.001,82.96051718999999,4057,1.7103519439697266,72,292649,292548,-40.858551025390625,17.9,16370
0.001,83.06056934,4059,0.47493094205856323,72,292833,292732,-38.81116485595703,17.93,16380
0.001,83.18344655000001,4062,0.9681159257888794,72,293019,292918,-39.8248291015625,17.97,16390
0.001,83.08563640999999,4065,0.6124998331069946,72,293199,293098,-41.741981506347656,17.94,16400
0.001,83.21090183999999,4067,0.9317019581794739,72,293377,293276,-40.65644073486328,17.98,16410
0.001,83.10300696,4069,0.7249670624732971,72,293550,293449,-40.36577606201172,17.94,16420
0.001,83.07714396,4072,0.9803717732429504,72,293724,293623,-39.477394104003906,17.93,16430
0.001,82.9320638,4074,0.7625107169151306,72,293898,293797,-41.41771697998047,17.88,16440
0.001,82.97979401,4077,0.732728898525238,72,294080,293979,-39.7357177734375,17.9,16450
0.001,82.70309406,4079,0.772379994392395,72,294255,294154,-40.16924285888672,17.81,16460
0.001,82.92249328,4082,0.8987929821014404,72,294437,294336,-38.12290954589844,17.88,16470
0.001,82.70329003,4084,1.1185930967330933,72,294614,294513,-40.05573272705078,17.81,16480
0.001,82.56530053,4087,0.8232674598693848,72,294795,294694,-39.44921112060547,17.76,16490
0.001,82.51301637,4090,1.1115305423736572,72,294974,294873,-42.11566162109375,17.75,16500
0.001,82.4825475,4092,1.210585594177246,72,295151,295050,-40.687347412109375,17.74,16510
0.001,82.70269551,4095,0.5533459186553955,72,295332,295231,-41.11186981201172,17.82,16520
0.001,82.86389444999999,4097,0.663261353969574,72,295512,295411,-41.61518859863281,17.88,16530
0.001,83.12007906000001,4100,0.819291889667511,72,295695,295594,-41.97122573852539,17.97,16540
0.001,82.85612938999999,4102,1.3674479722976685,72,295868,295767,-40.03327178955078,17.88,16550
0.001,83.10796862,4105,0.6952622532844543,72,296052,295951,-41.07788848876953,17.97,16560
0.001,82.93168487999999,4107,0.9468437433242798,72,296228,296127,-41.15446472167969,17.91,16570
0.001,82.87626139,4109,1.1160005331039429,72,296403,296302,-40.88423156738281,17.89,16580
0.001,82.93320646000001,4112,0.9738264083862305,72,296587,296486,-42.15398406982422,17.92,16590
0.001,82.88698611999999,4114,0.8617375493049622,72,296764,296663,-38.15161895751953,17.9,16600
0.001,82.81471148,4117,0.40014398097991943,72,296939,296838,-39.33259963989258,17.88,16610
0.001,82.6217585,4119,0.9006545543670654,72,297113,297012,-39.25767517089844,17.81,16620
0.001,82.59802802,4122,0.8230996131896973,72,297292,297191,-39.41910934448242,17.8,16630
0.001,82.50425677,4124,0.9132078886032104,72,297472,297371,-40.300010681152344,17.77,16640
0.001,82.70071658,4127,0.1710650622844696,72,297652,297551,-39.581607818603516,17.84,16650
0.001,82.41236253999999,4129,1.0161701440811157,72,297826,297725,-39.9475212097168,17.74,16660
0.001,82.53877869,4132,0.7416662573814392,72,298006,297905,-39.85651397705078,17.78,16670
0.001,82.44973824,4134,0.7747824788093567,72,298178,298077,-38.38992691040039,17.75,16680
0.001,82.5141237,4137,0.7103105783462524,72,298364,298263,-38.68629837036133,17.77,16690
0.001,82.71614514000001,4139,0.7624793648719788,72,298548,298447,-40.65998077392578,17.84,16700
0.001,82.80727920999999,4142,0.6359805464744568,72,298726,298625,-38.51078796386719,17.87,16710
0.001,82.79332620999999,4144,0.9272017478942871,72,298900,298799,-42.61989974975586,17.87,16720
0.001,82.9441648,4147,0.5938730239868164,72,299083,298982,-39.094261169433594,17.91,16730
0.001,83.11188379,4150,0.8089185953140259,72,299269,299168,-38.9793815612793,17.97,16740
0.001,83.05580458,4152,0.898404598236084,72,299447,299346,-40.20219039916992,17.95,16750
0.001,83.06394405,4154,1.2041711807250977,72,299621,299520,-40.61894989013672,17.95,16760
0.001,83.15913651999999,4157,0.35231226682662964,72,299804,299703,-41.113555908203125,17.98,16770
0.001,83.36478443,4159,0.8094086647033691,72,299983,299882,-39.14503479003906,18.05,16780
0.001,83.14151213999999,4162,0.7823548316955566,72,300161,300060,-42.9393310546875,17.97,16790
0.001,82.97596454999999,4164,0.42815855145454407,72,300339,300238,-42.66758728027344,17.91,16800
0.001,83.00917518,4167,0.6054296493530273,72,300518,300417,-40.4962158203125,17.92,16810
0.001,83.23883612,4169,0.6673308610916138,72,300700,300599,-39.32428741455078,18.0,16820
0.001,83.05524181000001,4172,0.47630953788757324,72,300878,300777,-41.909698486328125,17.95,16830
0.001,82.96375273000001,4174,0.9236717224121094,72,301060,300959,-39.328834533691406,17.91,16840
0.001,83.00790530999998,4177,1.5635623931884766,72,301240,301139,-38.66595458984375,17.93,16850
0.001,83.28471483,4179,0.681921124458313,72,301423,301322,-38.442481994628906,18.02,16860
0.001,83.32724739999999,4182,0.8641569018363953,72,301608,301507,-38.34801483154297,18.04,16870
0.001,83.11120346,4184,0.7070527076721191,72,301780,301679,-39.92877960205078,17.97,16880
0.001,83.14722429,4187,0.38452625274658203,72,301959,301858,-40.68697738647461,17.98,16890
0.001,83.45119916,4189,0.9024547934532166,72,302148,302047,-41.16887664794922,18.09,16900
0.001,83.36939723000002,4192,1.1194591522216797,72,302324,302223,-41.512413024902344,18.06,16910
0.001,83.31250928,4194,0.632879376411438,72,302503,302402,-39.72816467285156,18.03,16920
0.001,83.3474589,4197,0.6942803263664246,72,302682,302581,-41.45294952392578,18.04,16930
0.001,83.34475051999998,4199,1.143399715423584,72,302864,302763,-40.87824630737305,18.04,16940
0.001,83.34567649,4202,0.46511635184288025,72,303044,302943,-38.715904235839844,18.04,16950
0.001,83.13637179999999,4204,0.8010648488998413,72,303220,303119,-44.467529296875,17.97,16960
0.001,82.89170919,4207,0.6596158742904663,72,303397,303296,-39.56602096557617,17.89,16970
0.001,83.16675441,4209,0.8209311962127686,72,303579,303478,-39.318695068359375,17.99,16980
0.001,83.10685777999998,4211,0.6843292713165283,72,303756,303655,-38.287559509277344,17.97,16990
0.001,82.87215662,4214,1.1323583126068115,72,303936,303835,-41.620426177978516,17.88,17000
0.001,83.02492494,4216,0.7764177322387695,72,304117,304016,-39.3892822265625,17.93,17010
0.001,82.73894684000001,4219,1.0448057651519775,72,304287,304186,-40.74555969238281,17.84,17020
0.001,82.73952494,4221,0.5690498352050781,72,304465,304364,-37.3692626953125,17.83,17030
0.001,82.51445557,4224,1.0388281345367432,72,304640,304539,-39.96113204956055,17.76,17040
0.001,82.62681395,4226,1.332284688949585,72,304823,304722,-38.252098083496094,17.79,17050
0.001,82.44836160999999,4228,1.3801484107971191,72,304993,304892,-39.00962829589844,17.73,17060
0.001,82.40445294000001,4231,0.41410893201828003,72,305168,305067,-40.11562728881836,17.71,17070
0.001,82.25294007999999,4233,1.0271803140640259,72,305344,305243,-39.21599578857422,17.65,17080
0.001,82.2384549,4236,0.703685998916626,72,305520,305419,-40.1749382019043,17.64,17090
0.001,82.11286735,4238,0.4504726529121399,72,305696,305595,-40.850852966308594,17.6,17100
0.001,82.07668791999998,4241,0.7590402960777283,72,305876,305775,-39.095298767089844,17.59,17110
0.001,82.30961573,4243,1.6614160537719727,72,306055,305954,-38.96185302734375,17.68,17120
0.001,82.19620952999999,4245,0.7869287729263306,72,306229,306128,-38.62442398071289,17.64,17130
0.001,82.47089677,4248,1.312852382659912,72,306413,306312,-40.47196578979492,17.73,17140
0.001,82.31000648999999,4250,0.773815393447876,72,306591,306490,-40.347530364990234,17.68,17150
0.001,82.57833052,4253,0.742370069026947,72,306770,306669,-40.023353576660156,17.77,17160
0.001,82.69670136,4255,0.4956003427505493,72,306949,306848,-39.57952880859375,17.81,17170
